,relation_type,relation_subtype,model,q_num,answer,correct,unanswered,score,has_line,has_point,has_region,has_indigenous,population,example_dist,predicted_dist,ratio,bias_term,country_found,state_found,entity_type,n_way
1665,DIRECTIONAL,DIRECTIONAL,gpt-4o,8,west,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1666,DIRECTIONAL,DIRECTIONAL,gpt-4o,9,west,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1667,DIRECTIONAL,DIRECTIONAL,gpt-4o,10,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1668,DIRECTIONAL,DIRECTIONAL,gpt-4o,11,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,3-way
1669,DIRECTIONAL,DIRECTIONAL,gpt-4o,12,south,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1670,DIRECTIONAL,DIRECTIONAL,gpt-4o,13,south,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1671,DIRECTIONAL,DIRECTIONAL,gpt-4o,14,southeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1672,DIRECTIONAL,DIRECTIONAL,gpt-4o,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1673,DIRECTIONAL,DIRECTIONAL,gpt-4o,16,east,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1674,DIRECTIONAL,DIRECTIONAL,gpt-4o,17,north,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1675,DIRECTIONAL,DIRECTIONAL,gpt-4o,18,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1676,DIRECTIONAL,DIRECTIONAL,gpt-4o,19,southeast,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,3-way
1677,DIRECTIONAL,DIRECTIONAL,gpt-4o,20,southwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1678,DIRECTIONAL,DIRECTIONAL,gpt-4o,21,southeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1679,DIRECTIONAL,DIRECTIONAL,gpt-4o,22,southeast,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,3-way
1680,DIRECTIONAL,DIRECTIONAL,gpt-4o,23,northeast,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,3-way
1681,DIRECTIONAL,DIRECTIONAL,gpt-4o,24,northeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1682,DIRECTIONAL,DIRECTIONAL,gpt-4o,25,east,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1683,DIRECTIONAL,DIRECTIONAL,gpt-4o,26,northeast,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,3-way
1684,DIRECTIONAL,DIRECTIONAL,gpt-4o,27,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,3-way
1685,DIRECTIONAL,DIRECTIONAL,gpt-4o,28,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1686,DIRECTIONAL,DIRECTIONAL,gpt-4o,29,west,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1687,DIRECTIONAL,DIRECTIONAL,gpt-4o,30,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,3-way
1688,DIRECTIONAL,DIRECTIONAL,gpt-4o,31,south,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1689,DIRECTIONAL,DIRECTIONAL,gpt-4o,32,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1690,DIRECTIONAL,DIRECTIONAL,gpt-4o,33,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1691,DIRECTIONAL,DIRECTIONAL,gpt-4o,34,south,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1692,DIRECTIONAL,DIRECTIONAL,gpt-4o,35,northeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,3-way
1693,DIRECTIONAL,DIRECTIONAL,gpt-4o,36,northeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1694,DIRECTIONAL,DIRECTIONAL,gpt-4o,37,northeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1695,DIRECTIONAL,DIRECTIONAL,gpt-4o,38,northeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,3-way
1696,DIRECTIONAL,DIRECTIONAL,gpt-4o,39,west,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1697,DIRECTIONAL,DIRECTIONAL,gpt-4o,40,west,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1698,DIRECTIONAL,DIRECTIONAL,gpt-4o,41,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1699,DIRECTIONAL,DIRECTIONAL,gpt-4o,42,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,3-way
1700,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,1,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
1701,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,2,northeast,correct,0,2.0,0,1,0,1,,,,,,0,0,,2-way
1702,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,3,northwest,incorrect,0,0.0,0,1,0,1,,,,,,0,0,,2-way
1703,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,4,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
1704,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,5,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
1705,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,6,west,incorrect,0,0.0,0,1,0,1,,,,,,0,0,,2-way
1706,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,7,east,incorrect,0,0.0,0,1,0,1,,,,,,0,0,,2-way
1707,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,8,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1708,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,9,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1709,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,10,south,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1710,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,11,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1711,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,12,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1712,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,13,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1713,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,14,southwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1714,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1715,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,16,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1716,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,17,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1717,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,18,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1718,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,19,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1719,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,20,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1720,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,21,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1721,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,22,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1722,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,23,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1723,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,24,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1724,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,25,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1725,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,26,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1726,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,27,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1727,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,28,southwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1728,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,29,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1729,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,30,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1730,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,31,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1731,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,32,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1732,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,33,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1733,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,34,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1734,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,35,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1735,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,36,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1736,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,37,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1737,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,38,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1738,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,39,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1739,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,40,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1740,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,41,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1741,DIRECTIONAL,DIRECTIONAL,gemini-1.0-pro,42,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1742,ORDER,ORDER,claude-3-sonnet-20240229,1,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1743,ORDER,ORDER,claude-3-sonnet-20240229,2,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1744,ORDER,ORDER,claude-3-sonnet-20240229,3,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1745,ORDER,ORDER,claude-3-sonnet-20240229,4,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1746,ORDER,ORDER,claude-3-sonnet-20240229,5,counterclockwise,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,
1747,ORDER,ORDER,claude-3-sonnet-20240229,6,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1748,ORDER,ORDER,claude-3-sonnet-20240229,7,counterclockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
1749,ORDER,ORDER,claude-3-sonnet-20240229,8,counterclockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
1750,ORDER,ORDER,claude-3-sonnet-20240229,9,counterclockwise,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,
1751,ORDER,ORDER,claude-3-sonnet-20240229,10,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1752,ORDER,ORDER,claude-3-sonnet-20240229,11,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1753,ORDER,ORDER,claude-3-sonnet-20240229,12,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1754,ORDER,ORDER,claude-3-sonnet-20240229,13,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1755,ORDER,ORDER,claude-3-sonnet-20240229,14,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1756,ORDER,ORDER,claude-3-sonnet-20240229,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1757,ORDER,ORDER,claude-3-sonnet-20240229,16,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1758,ORDER,ORDER,claude-3-sonnet-20240229,17,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1759,TOPOLOGICAL,Equals,gpt-4,1,yes,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
1760,TOPOLOGICAL,Equals,gpt-4,2,yes,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
1761,TOPOLOGICAL,Equals,gpt-4,3,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
1762,TOPOLOGICAL,Equals,gpt-4,4,yes,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
1763,TOPOLOGICAL,Equals,gpt-4,5,no,correct,0,1.0,0,0,1,1,1437.0,,,,,0,0,region-region,
1764,TOPOLOGICAL,Equals,gpt-4,6,yes,correct,0,1.0,0,0,1,1,2309338.0,,,,,0,0,region-region,
1765,TOPOLOGICAL,Equals,gpt-4,7,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
1766,TOPOLOGICAL,Equals,gpt-4,8,no,correct,0,1.0,1,0,0,1,,,,,,0,0,line-line,
1767,TOPOLOGICAL,Equals,gpt-4,9,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1768,TOPOLOGICAL,Equals,gpt-4,10,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
1769,TOPOLOGICAL,Disjoint,gpt-4,11,no,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
1770,TOPOLOGICAL,Disjoint,gpt-4,12,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
1771,TOPOLOGICAL,Disjoint,gpt-4,13,yes,incorrect,0,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
1772,TOPOLOGICAL,Disjoint,gpt-4,14,no,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
1773,TOPOLOGICAL,Disjoint,gpt-4,15,no,incorrect,0,0.0,0,0,1,1,1437.0,,,,,0,0,region-region,
1774,TOPOLOGICAL,Disjoint,gpt-4,16,no,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
1775,TOPOLOGICAL,Disjoint,gpt-4,17,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
1776,TOPOLOGICAL,Disjoint,gpt-4,18,no,correct,0,1.0,1,0,0,1,,,,,,0,0,line-line,
1777,TOPOLOGICAL,Disjoint,gpt-4,19,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1778,TOPOLOGICAL,Disjoint,gpt-4,20,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1779,TOPOLOGICAL,Intersect,gpt-4,21,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1780,TOPOLOGICAL,Intersect,gpt-4,22,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1781,TOPOLOGICAL,Intersect,gpt-4,23,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1782,TOPOLOGICAL,Intersect,gpt-4,24,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1783,TOPOLOGICAL,Intersect,gpt-4,25,no,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
1784,TOPOLOGICAL,Intersect,gpt-4,26,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
1785,TOPOLOGICAL,Intersect,gpt-4,27,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1786,TOPOLOGICAL,Intersect,gpt-4,28,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1787,TOPOLOGICAL,Intersect,gpt-4,29,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1788,TOPOLOGICAL,Intersect,gpt-4,30,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1789,TOPOLOGICAL,Touch,gpt-4,31,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1790,TOPOLOGICAL,Touch,gpt-4,32,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1791,TOPOLOGICAL,Touch,gpt-4,33,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1792,TOPOLOGICAL,Touch,gpt-4,34,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1793,TOPOLOGICAL,Touch,gpt-4,35,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1794,TOPOLOGICAL,Touch,gpt-4,36,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
1795,TOPOLOGICAL,Touch,gpt-4,37,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
1796,TOPOLOGICAL,Touch,gpt-4,38,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
1797,TOPOLOGICAL,Touch,gpt-4,39,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1798,TOPOLOGICAL,Touch,gpt-4,40,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
1799,TOPOLOGICAL,Partially Overlap,gpt-4,41,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1800,TOPOLOGICAL,Partially Overlap,gpt-4,42,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1801,TOPOLOGICAL,Partially Overlap,gpt-4,43,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1802,TOPOLOGICAL,Partially Overlap,gpt-4,44,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
1803,TOPOLOGICAL,Partially Overlap,gpt-4,45,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1804,TOPOLOGICAL,Within,gpt-4,46,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
1805,TOPOLOGICAL,Within,gpt-4,47,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1806,TOPOLOGICAL,Within,gpt-4,48,partly,incorrect,0,0.0,0,0,1,0,97793.0,,,,,0,0,region-region,
1807,TOPOLOGICAL,Within,gpt-4,49,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
1808,TOPOLOGICAL,Within,gpt-4,50,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
1809,TOPOLOGICAL,Within,gpt-4,51,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1810,TOPOLOGICAL,Within,gpt-4,52,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1811,TOPOLOGICAL,Within,gpt-4,53,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1812,TOPOLOGICAL,Within,gpt-4,54,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
1813,TOPOLOGICAL,Within,gpt-4,55,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1814,TOPOLOGICAL,Contain,gpt-4,56,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
1815,TOPOLOGICAL,Contain,gpt-4,57,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1816,TOPOLOGICAL,Contain,gpt-4,58,yes,incorrect,0,0.0,0,0,1,0,97793.0,,,,,0,0,region-region,
1817,TOPOLOGICAL,Within,gpt-4,59,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
1818,TOPOLOGICAL,Contain,gpt-4,60,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
1819,TOPOLOGICAL,Contain,gpt-4,61,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1820,TOPOLOGICAL,Contain,gpt-4,62,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1821,TOPOLOGICAL,Contain,gpt-4,63,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
1822,TOPOLOGICAL,Contain,gpt-4,64,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
1823,TOPOLOGICAL,Contain,gpt-4,65,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
1824,ORDER,ORDER,claude-3-haiku-20240307,1,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1825,ORDER,ORDER,claude-3-haiku-20240307,2,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1826,ORDER,ORDER,claude-3-haiku-20240307,3,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1827,ORDER,ORDER,claude-3-haiku-20240307,4,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1828,ORDER,ORDER,claude-3-haiku-20240307,5,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1829,ORDER,ORDER,claude-3-haiku-20240307,6,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1830,ORDER,ORDER,claude-3-haiku-20240307,7,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1831,ORDER,ORDER,claude-3-haiku-20240307,8,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1832,ORDER,ORDER,claude-3-haiku-20240307,9,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1833,ORDER,ORDER,claude-3-haiku-20240307,10,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1834,ORDER,ORDER,claude-3-haiku-20240307,11,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1835,ORDER,ORDER,claude-3-haiku-20240307,12,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1836,ORDER,ORDER,claude-3-haiku-20240307,13,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1837,ORDER,ORDER,claude-3-haiku-20240307,14,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1838,ORDER,ORDER,claude-3-haiku-20240307,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1839,ORDER,ORDER,claude-3-haiku-20240307,16,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1840,ORDER,ORDER,claude-3-haiku-20240307,17,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,
1841,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,1,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
1842,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,2,east,correct,0,1.0,0,1,0,1,,,,,,0,0,,2-way
1843,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,3,northeast,incorrect,0,0.0,0,1,0,1,,,,,,0,0,,2-way
1844,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,4,northeast,incorrect,0,0.0,0,1,0,1,,,,,,0,0,,3-way
1845,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,5,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
1846,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,6,northeast,correct,0,2.0,0,1,0,1,,,,,,0,0,,2-way
1847,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,7,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
1848,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,8,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1849,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,9,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1850,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,10,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1851,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,11,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1852,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,12,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1853,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,13,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1854,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,14,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1855,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1856,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,16,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1857,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,17,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1858,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,18,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1859,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,19,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1860,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,20,southwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1861,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,21,northwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1862,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,22,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1863,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,23,east,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1864,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,24,northeast,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1865,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,25,east,correct,0,1.0,0,1,0,0,,,,,,0,0,,2-way
1866,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,26,east,correct,0,1.0,0,1,0,0,,,,,,0,0,,3-way
1867,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,27,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,3-way
1868,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,28,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
1869,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,29,southwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
1870,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,30,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,3-way
1871,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,31,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
1872,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,32,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
1873,DIRECTIONAL,DIRECTIONAL,gemini-1.5-pro,33,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
